metric,metric_family,group_type,group,value_weighted_0_100,survey_year,survey_quarter,sample_confidence,n_valid_weighted,data_status
national_economy_situation,economy,age_group,15-17,13.0447,2020,Q4,low,20,ok
national_economy_situation,economy,age_group,18-24,20.8122,2020,Q4,medium,118,ok
national_economy_situation,economy,age_group,25-39,22.099,2020,Q4,medium,255,ok
national_economy_situation,economy,age_group,40-54,22.4109,2020,Q4,high,349,ok
national_economy_situation,economy,age_group,55+,23.9216,2020,Q4,high,316,ok
national_economy_situation,economy,all,all,22.6441,2020,Q4,high,1058,ok
national_economy_situation,economy,education_group,high_education,25.441,2020,Q4,high,477,ok
national_economy_situation,economy,education_group,low_education,23.2933,2020,Q4,medium,148,ok
national_economy_situation,economy,education_group,medium_education,16.2061,2020,Q4,medium,255,ok
national_economy_situation,economy,education_group,student_still_studying,21.2062,2020,Q4,medium,137,ok
national_economy_situation,economy,financial_difficulty_group,high_financial_pressure,16.0272,2020,Q4,medium,294,ok
national_economy_situation,economy,financial_difficulty_group,low_financial_pressure,28.2162,2020,Q4,high,316,ok
national_economy_situation,economy,financial_difficulty_group,medium_financial_pressure,22.8896,2020,Q4,high,448,ok
national_economy_situation,economy,gender,female,19.7434,2020,Q4,high,524,ok
national_economy_situation,economy,gender,male,25.7745,2020,Q4,high,534,ok
national_economy_situation,economy,occupation_group,manual_worker,24.2077,2020,Q4,low,69,ok
national_economy_situation,economy,occupation_group,self_employed,17.134,2020,Q4,medium,153,ok
national_economy_situation,economy,occupation_group,service_worker,18.2391,2020,Q4,medium,107,ok
national_economy_situation,economy,occupation_group,student,21.2062,2020,Q4,medium,137,ok
national_economy_situation,economy,occupation_group,unemployed,17.5341,2020,Q4,medium,104,ok
national_economy_situation,economy,occupation_group,white_collar,24.0173,2020,Q4,medium,112,ok
national_economy_situation,economy,social_class_group,lower_or_working_class,18.7583,2020,Q4,high,439,ok
national_economy_situation,economy,social_class_group,middle_class,24.5589,2020,Q4,high,549,ok
national_economy_situation,economy,social_class_group,upper_class,22.5596,2020,Q4,low,5,ok
national_economy_situation,economy,social_class_group,upper_middle_class,33.1781,2020,Q4,low,56,ok
issue_country_crime_security,issue_salience,age_group,15-17,0.0,2020,Q4,low,20,ok
issue_country_crime_security,issue_salience,age_group,18-24,15.3301,2020,Q4,medium,118,ok
issue_country_crime_security,issue_salience,age_group,25-39,5.2014,2020,Q4,medium,255,ok
issue_country_crime_security,issue_salience,age_group,40-54,5.0832,2020,Q4,high,349,ok
issue_country_crime_security,issue_salience,age_group,55+,2.605,2020,Q4,high,316,ok
issue_country_crime_security,issue_salience,all,all,5.0701,2020,Q4,high,1058,ok
issue_country_crime_security,issue_salience,education_group,high_education,5.6064,2020,Q4,high,477,ok
issue_country_crime_security,issue_salience,education_group,low_education,1.0988,2020,Q4,medium,148,ok
issue_country_crime_security,issue_salience,education_group,medium_education,1.6338,2020,Q4,medium,255,ok
issue_country_crime_security,issue_salience,education_group,student_still_studying,14.9487,2020,Q4,medium,137,ok
issue_country_crime_security,issue_salience,financial_difficulty_group,high_financial_pressure,4.6976,2020,Q4,medium,294,ok
issue_country_crime_security,issue_salience,financial_difficulty_group,low_financial_pressure,5.8426,2020,Q4,high,316,ok
issue_country_crime_security,issue_salience,financial_difficulty_group,medium_financial_pressure,4.7291,2020,Q4,high,448,ok
issue_country_crime_security,issue_salience,gender,female,4.5796,2020,Q4,high,524,ok
issue_country_crime_security,issue_salience,gender,male,5.5994,2020,Q4,high,534,ok
issue_country_crime_security,issue_salience,occupation_group,manual_worker,4.7071,2020,Q4,low,69,ok
issue_country_crime_security,issue_salience,occupation_group,self_employed,2.6376,2020,Q4,medium,153,ok
issue_country_crime_security,issue_salience,occupation_group,service_worker,3.142,2020,Q4,medium,107,ok
issue_country_crime_security,issue_salience,occupation_group,student,14.9487,2020,Q4,medium,137,ok
issue_country_crime_security,issue_salience,occupation_group,unemployed,3.9189,2020,Q4,medium,104,ok
issue_country_crime_security,issue_salience,occupation_group,white_collar,5.7476,2020,Q4,medium,112,ok
issue_country_crime_security,issue_salience,social_class_group,lower_or_working_class,3.8409,2020,Q4,high,439,ok
issue_country_crime_security,issue_salience,social_class_group,middle_class,4.2523,2020,Q4,high,549,ok
issue_country_crime_security,issue_salience,social_class_group,upper_class,16.7686,2020,Q4,low,5,ok
issue_country_crime_security,issue_salience,social_class_group,upper_middle_class,20.8097,2020,Q4,low,56,ok
issue_country_environment_climate,issue_salience,age_group,15-17,0.0,2020,Q4,low,20,ok
issue_country_environment_climate,issue_salience,age_group,18-24,1.1205,2020,Q4,medium,118,ok
issue_country_environment_climate,issue_salience,age_group,25-39,1.2266,2020,Q4,medium,255,ok
issue_country_environment_climate,issue_salience,age_group,40-54,1.7935,2020,Q4,high,349,ok
issue_country_environment_climate,issue_salience,age_group,55+,1.3314,2020,Q4,high,316,ok
issue_country_environment_climate,issue_salience,all,all,1.386,2020,Q4,high,1058,ok
issue_country_environment_climate,issue_salience,education_group,high_education,1.766,2020,Q4,high,477,ok
issue_country_environment_climate,issue_salience,education_group,low_education,0.6863,2020,Q4,medium,148,ok
issue_country_environment_climate,issue_salience,education_group,medium_education,0.0,2020,Q4,medium,255,ok
issue_country_environment_climate,issue_salience,education_group,student_still_studying,1.7129,2020,Q4,medium,137,ok
issue_country_environment_climate,issue_salience,financial_difficulty_group,high_financial_pressure,2.1545,2020,Q4,medium,294,ok
issue_country_environment_climate,issue_salience,financial_difficulty_group,low_financial_pressure,1.261,2020,Q4,high,316,ok
issue_country_environment_climate,issue_salience,financial_difficulty_group,medium_financial_pressure,0.9535,2020,Q4,high,448,ok
issue_country_environment_climate,issue_salience,gender,female,1.4345,2020,Q4,high,524,ok
issue_country_environment_climate,issue_salience,gender,male,1.3336,2020,Q4,high,534,ok
issue_country_environment_climate,issue_salience,occupation_group,manual_worker,0.0,2020,Q4,low,69,ok
issue_country_environment_climate,issue_salience,occupation_group,self_employed,0.0,2020,Q4,medium,153,ok
issue_country_environment_climate,issue_salience,occupation_group,service_worker,0.5911,2020,Q4,medium,107,ok
issue_country_environment_climate,issue_salience,occupation_group,student,1.7129,2020,Q4,medium,137,ok
issue_country_environment_climate,issue_salience,occupation_group,unemployed,2.1429,2020,Q4,medium,104,ok
issue_country_environment_climate,issue_salience,occupation_group,white_collar,0.0,2020,Q4,medium,112,ok
issue_country_environment_climate,issue_salience,social_class_group,lower_or_working_class,2.336,2020,Q4,high,439,ok
issue_country_environment_climate,issue_salience,social_class_group,middle_class,0.4848,2020,Q4,high,549,ok
issue_country_environment_climate,issue_salience,social_class_group,upper_class,0.0,2020,Q4,low,5,ok
issue_country_environment_climate,issue_salience,social_class_group,upper_middle_class,2.9522,2020,Q4,low,56,ok
issue_country_health,issue_salience,age_group,15-17,68.6692,2020,Q4,low,20,ok
issue_country_health,issue_salience,age_group,18-24,36.9967,2020,Q4,medium,118,ok
issue_country_health,issue_salience,age_group,25-39,42.3159,2020,Q4,medium,255,ok
issue_country_health,issue_salience,age_group,40-54,32.7109,2020,Q4,high,349,ok
issue_country_health,issue_salience,age_group,55+,48.1323,2020,Q4,high,316,ok
issue_country_health,issue_salience,all,all,42.074,2020,Q4,high,1058,ok
issue_country_health,issue_salience,education_group,high_education,39.4996,2020,Q4,high,477,ok
issue_country_health,issue_salience,education_group,low_education,46.7285,2020,Q4,medium,148,ok
issue_country_health,issue_salience,education_group,medium_education,48.1677,2020,Q4,medium,255,ok
issue_country_health,issue_salience,education_group,student_still_studying,36.1102,2020,Q4,medium,137,ok
issue_country_health,issue_salience,financial_difficulty_group,high_financial_pressure,37.1927,2020,Q4,medium,294,ok
issue_country_health,issue_salience,financial_difficulty_group,low_financial_pressure,38.3012,2020,Q4,high,316,ok
issue_country_health,issue_salience,financial_difficulty_group,medium_financial_pressure,48.3526,2020,Q4,high,448,ok
issue_country_health,issue_salience,gender,female,45.8574,2020,Q4,high,524,ok
issue_country_health,issue_salience,gender,male,37.9912,2020,Q4,high,534,ok
issue_country_health,issue_salience,occupation_group,manual_worker,42.9312,2020,Q4,low,69,ok
issue_country_health,issue_salience,occupation_group,self_employed,35.9263,2020,Q4,medium,153,ok
issue_country_health,issue_salience,occupation_group,service_worker,42.3125,2020,Q4,medium,107,ok
issue_country_health,issue_salience,occupation_group,student,36.1102,2020,Q4,medium,137,ok
issue_country_health,issue_salience,occupation_group,unemployed,39.759,2020,Q4,medium,104,ok
issue_country_health,issue_salience,occupation_group,white_collar,40.6311,2020,Q4,medium,112,ok
issue_country_health,issue_salience,social_class_group,lower_or_working_class,40.6333,2020,Q4,high,439,ok
issue_country_health,issue_salience,social_class_group,middle_class,44.9399,2020,Q4,high,549,ok
issue_country_health,issue_salience,social_class_group,upper_class,42.776,2020,Q4,low,5,ok
issue_country_health,issue_salience,social_class_group,upper_middle_class,21.9855,2020,Q4,low,56,ok
issue_country_housing,issue_salience,age_group,15-17,7.7441,2020,Q4,low,20,ok
issue_country_housing,issue_salience,age_group,18-24,1.4998,2020,Q4,medium,118,ok
issue_country_housing,issue_salience,age_group,25-39,0.0,2020,Q4,medium,255,ok
issue_country_housing,issue_salience,age_group,40-54,0.0,2020,Q4,high,349,ok
issue_country_housing,issue_salience,age_group,55+,0.0,2020,Q4,high,316,ok
issue_country_housing,issue_salience,all,all,0.2812,2020,Q4,high,1058,ok
issue_country_housing,issue_salience,education_group,high_education,0.0,2020,Q4,high,477,ok
issue_country_housing,issue_salience,education_group,low_education,0.666,2020,Q4,medium,148,ok
issue_country_housing,issue_salience,education_group,medium_education,0.7247,2020,Q4,medium,255,ok
issue_country_housing,issue_salience,education_group,student_still_studying,0.0,2020,Q4,medium,137,ok
issue_country_housing,issue_salience,financial_difficulty_group,high_financial_pressure,0.4523,2020,Q4,medium,294,ok
issue_country_housing,issue_salience,financial_difficulty_group,low_financial_pressure,0.4926,2020,Q4,high,316,ok
issue_country_housing,issue_salience,financial_difficulty_group,medium_financial_pressure,0.0,2020,Q4,high,448,ok
issue_country_housing,issue_salience,gender,female,0.0,2020,Q4,high,524,ok
issue_country_housing,issue_salience,gender,male,0.5847,2020,Q4,high,534,ok
issue_country_housing,issue_salience,occupation_group,manual_worker,2.9068,2020,Q4,low,69,ok
issue_country_housing,issue_salience,occupation_group,self_employed,0.0,2020,Q4,medium,153,ok
issue_country_housing,issue_salience,occupation_group,service_worker,0.0,2020,Q4,medium,107,ok
issue_country_housing,issue_salience,occupation_group,student,0.0,2020,Q4,medium,137,ok
issue_country_housing,issue_salience,occupation_group,unemployed,1.3824,2020,Q4,medium,104,ok
issue_country_housing,issue_salience,occupation_group,white_collar,0.0,2020,Q4,medium,112,ok
issue_country_housing,issue_salience,social_class_group,lower_or_working_class,0.3751,2020,Q4,high,439,ok
issue_country_housing,issue_salience,social_class_group,middle_class,0.2457,2020,Q4,high,549,ok
issue_country_housing,issue_salience,social_class_group,upper_class,0.0,2020,Q4,low,5,ok
issue_country_housing,issue_salience,social_class_group,upper_middle_class,0.0,2020,Q4,low,56,ok
issue_country_immigration,issue_salience,age_group,15-17,7.0797,2020,Q4,low,20,ok
issue_country_immigration,issue_salience,age_group,18-24,9.6592,2020,Q4,medium,118,ok
issue_country_immigration,issue_salience,age_group,25-39,8.8974,2020,Q4,medium,255,ok
issue_country_immigration,issue_salience,age_group,40-54,13.585,2020,Q4,high,349,ok
issue_country_immigration,issue_salience,age_group,55+,11.6573,2020,Q4,high,316,ok
issue_country_immigration,issue_salience,all,all,11.2937,2020,Q4,high,1058,ok
issue_country_immigration,issue_salience,education_group,high_education,11.9584,2020,Q4,high,477,ok
issue_country_immigration,issue_salience,education_group,low_education,9.0477,2020,Q4,medium,148,ok
issue_country_immigration,issue_salience,education_group,medium_education,8.9464,2020,Q4,medium,255,ok
issue_country_immigration,issue_salience,education_group,student_still_studying,11.585,2020,Q4,medium,137,ok
issue_country_immigration,issue_salience,financial_difficulty_group,high_financial_pressure,7.7777,2020,Q4,medium,294,ok
issue_country_immigration,issue_salience,financial_difficulty_group,low_financial_pressure,16.2732,2020,Q4,high,316,ok
issue_country_immigration,issue_salience,financial_difficulty_group,medium_financial_pressure,9.8627,2020,Q4,high,448,ok
issue_country_immigration,issue_salience,gender,female,9.4667,2020,Q4,high,524,ok
issue_country_immigration,issue_salience,gender,male,13.2653,2020,Q4,high,534,ok
issue_country_immigration,issue_salience,occupation_group,manual_worker,8.1481,2020,Q4,low,69,ok
issue_country_immigration,issue_salience,occupation_group,self_employed,12.7966,2020,Q4,medium,153,ok
issue_country_immigration,issue_salience,occupation_group,service_worker,9.3423,2020,Q4,medium,107,ok
issue_country_immigration,issue_salience,occupation_group,student,11.585,2020,Q4,medium,137,ok
issue_country_immigration,issue_salience,occupation_group,unemployed,8.2429,2020,Q4,medium,104,ok
issue_country_immigration,issue_salience,occupation_group,white_collar,14.2925,2020,Q4,medium,112,ok
issue_country_immigration,issue_salience,social_class_group,lower_or_working_class,11.0651,2020,Q4,high,439,ok
issue_country_immigration,issue_salience,social_class_group,middle_class,10.3968,2020,Q4,high,549,ok
issue_country_immigration,issue_salience,social_class_group,upper_class,24.2589,2020,Q4,low,5,ok
issue_country_immigration,issue_salience,social_class_group,upper_middle_class,18.7127,2020,Q4,low,56,ok
issue_country_inflation,issue_salience,age_group,15-17,0.0,2020,Q4,low,20,ok
issue_country_inflation,issue_salience,age_group,18-24,3.7062,2020,Q4,medium,118,ok
issue_country_inflation,issue_salience,age_group,25-39,12.3061,2020,Q4,medium,255,ok
issue_country_inflation,issue_salience,age_group,40-54,7.5014,2020,Q4,high,349,ok
issue_country_inflation,issue_salience,age_group,55+,8.2801,2020,Q4,high,316,ok
issue_country_inflation,issue_salience,all,all,8.3227,2020,Q4,high,1058,ok
issue_country_inflation,issue_salience,education_group,high_education,8.8721,2020,Q4,high,477,ok
issue_country_inflation,issue_salience,education_group,low_education,11.5444,2020,Q4,medium,148,ok
issue_country_inflation,issue_salience,education_group,medium_education,5.8037,2020,Q4,medium,255,ok
issue_country_inflation,issue_salience,education_group,student_still_studying,3.8114,2020,Q4,medium,137,ok
issue_country_inflation,issue_salience,financial_difficulty_group,high_financial_pressure,13.8778,2020,Q4,medium,294,ok
issue_country_inflation,issue_salience,financial_difficulty_group,low_financial_pressure,5.8533,2020,Q4,high,316,ok
issue_country_inflation,issue_salience,financial_difficulty_group,medium_financial_pressure,6.4084,2020,Q4,high,448,ok
issue_country_inflation,issue_salience,gender,female,9.0845,2020,Q4,high,524,ok
issue_country_inflation,issue_salience,gender,male,7.5006,2020,Q4,high,534,ok
issue_country_inflation,issue_salience,occupation_group,manual_worker,9.9313,2020,Q4,low,69,ok
issue_country_inflation,issue_salience,occupation_group,self_employed,14.0319,2020,Q4,medium,153,ok
issue_country_inflation,issue_salience,occupation_group,service_worker,9.4095,2020,Q4,medium,107,ok
issue_country_inflation,issue_salience,occupation_group,student,3.8114,2020,Q4,medium,137,ok
issue_country_inflation,issue_salience,occupation_group,unemployed,7.6848,2020,Q4,medium,104,ok
issue_country_inflation,issue_salience,occupation_group,white_collar,10.5891,2020,Q4,medium,112,ok
issue_country_inflation,issue_salience,social_class_group,lower_or_working_class,10.4347,2020,Q4,high,439,ok
issue_country_inflation,issue_salience,social_class_group,middle_class,7.6038,2020,Q4,high,549,ok
issue_country_inflation,issue_salience,social_class_group,upper_class,0.0,2020,Q4,low,5,ok
issue_country_inflation,issue_salience,social_class_group,upper_middle_class,0.0,2020,Q4,low,56,ok
issue_country_unemployment,issue_salience,age_group,15-17,52.7702,2020,Q4,low,20,ok
issue_country_unemployment,issue_salience,age_group,18-24,41.0648,2020,Q4,medium,118,ok
issue_country_unemployment,issue_salience,age_group,25-39,33.8553,2020,Q4,medium,255,ok
issue_country_unemployment,issue_salience,age_group,40-54,39.9701,2020,Q4,high,349,ok
issue_country_unemployment,issue_salience,age_group,55+,35.9148,2020,Q4,high,316,ok
issue_country_unemployment,issue_salience,all,all,37.3408,2020,Q4,high,1058,ok
issue_country_unemployment,issue_salience,education_group,high_education,34.9438,2020,Q4,high,477,ok
issue_country_unemployment,issue_salience,education_group,low_education,38.513,2020,Q4,medium,148,ok
issue_country_unemployment,issue_salience,education_group,medium_education,39.6399,2020,Q4,medium,255,ok
issue_country_unemployment,issue_salience,education_group,student_still_studying,39.7991,2020,Q4,medium,137,ok
issue_country_unemployment,issue_salience,financial_difficulty_group,high_financial_pressure,36.7158,2020,Q4,medium,294,ok
issue_country_unemployment,issue_salience,financial_difficulty_group,low_financial_pressure,35.8275,2020,Q4,high,316,ok
issue_country_unemployment,issue_salience,financial_difficulty_group,medium_financial_pressure,38.9415,2020,Q4,high,448,ok
issue_country_unemployment,issue_salience,gender,female,35.7025,2020,Q4,high,524,ok
issue_country_unemployment,issue_salience,gender,male,39.1087,2020,Q4,high,534,ok
issue_country_unemployment,issue_salience,occupation_group,manual_worker,31.333,2020,Q4,low,69,ok
issue_country_unemployment,issue_salience,occupation_group,self_employed,32.5049,2020,Q4,medium,153,ok
issue_country_unemployment,issue_salience,occupation_group,service_worker,40.5847,2020,Q4,medium,107,ok
issue_country_unemployment,issue_salience,occupation_group,student,39.7991,2020,Q4,medium,137,ok
issue_country_unemployment,issue_salience,occupation_group,unemployed,47.2748,2020,Q4,medium,104,ok
issue_country_unemployment,issue_salience,occupation_group,white_collar,28.7107,2020,Q4,medium,112,ok
issue_country_unemployment,issue_salience,social_class_group,lower_or_working_class,37.8297,2020,Q4,high,439,ok
issue_country_unemployment,issue_salience,social_class_group,middle_class,38.8844,2020,Q4,high,549,ok
issue_country_unemployment,issue_salience,social_class_group,upper_class,0.0,2020,Q4,low,5,ok
issue_country_unemployment,issue_salience,social_class_group,upper_middle_class,22.5375,2020,Q4,low,56,ok
left_right_placement,political_space,age_group,15-17,39.5162,2020,Q4,low,4,ok
left_right_placement,political_space,age_group,18-24,41.6061,2020,Q4,medium,106,ok
left_right_placement,political_space,age_group,25-39,45.9617,2020,Q4,medium,226,ok
left_right_placement,political_space,age_group,40-54,48.8474,2020,Q4,high,307,ok
left_right_placement,political_space,age_group,55+,49.9548,2020,Q4,medium,284,ok
left_right_placement,political_space,all,all,47.863,2020,Q4,high,927,ok
left_right_placement,political_space,education_group,high_education,47.6218,2020,Q4,high,440,ok
left_right_placement,political_space,education_group,low_education,56.928,2020,Q4,medium,120,ok
left_right_placement,political_space,education_group,medium_education,45.1751,2020,Q4,medium,225,ok
left_right_placement,political_space,education_group,student_still_studying,41.9876,2020,Q4,medium,108,ok
left_right_placement,political_space,financial_difficulty_group,high_financial_pressure,46.4043,2020,Q4,medium,252,ok
left_right_placement,political_space,financial_difficulty_group,low_financial_pressure,49.6814,2020,Q4,medium,282,ok
left_right_placement,political_space,financial_difficulty_group,medium_financial_pressure,47.3807,2020,Q4,high,393,ok
left_right_placement,political_space,gender,female,47.3143,2020,Q4,high,451,ok
left_right_placement,political_space,gender,male,48.4285,2020,Q4,high,476,ok
left_right_placement,political_space,occupation_group,manual_worker,46.8516,2020,Q4,low,61,ok
left_right_placement,political_space,occupation_group,self_employed,47.401,2020,Q4,medium,130,ok
left_right_placement,political_space,occupation_group,service_worker,45.3689,2020,Q4,low,95,ok
left_right_placement,political_space,occupation_group,student,41.9876,2020,Q4,medium,108,ok
left_right_placement,political_space,occupation_group,unemployed,43.2679,2020,Q4,low,86,ok
left_right_placement,political_space,occupation_group,white_collar,44.9446,2020,Q4,medium,104,ok
left_right_placement,political_space,social_class_group,lower_or_working_class,45.0392,2020,Q4,high,394,ok
left_right_placement,political_space,social_class_group,middle_class,48.5818,2020,Q4,high,472,ok
left_right_placement,political_space,social_class_group,upper_class,56.0836,2020,Q4,low,5,ok
left_right_placement,political_space,social_class_group,upper_middle_class,58.5582,2020,Q4,low,52,ok
trust_european_union,trust_institutions,age_group,15-17,35.7055,2020,Q4,low,20,ok
trust_european_union,trust_institutions,age_group,18-24,41.8521,2020,Q4,medium,118,ok
trust_european_union,trust_institutions,age_group,25-39,37.0238,2020,Q4,medium,255,ok
trust_european_union,trust_institutions,age_group,40-54,33.4146,2020,Q4,high,347,ok
trust_european_union,trust_institutions,age_group,55+,39.1751,2020,Q4,high,314,ok
trust_european_union,trust_institutions,all,all,37.4435,2020,Q4,high,1054,ok
trust_european_union,trust_institutions,education_group,high_education,41.6954,2020,Q4,high,477,ok
trust_european_union,trust_institutions,education_group,low_education,33.2407,2020,Q4,medium,144,ok
trust_european_union,trust_institutions,education_group,medium_education,33.9469,2020,Q4,medium,255,ok
trust_european_union,trust_institutions,education_group,student_still_studying,36.2997,2020,Q4,medium,137,ok
trust_european_union,trust_institutions,financial_difficulty_group,high_financial_pressure,31.446,2020,Q4,medium,291,ok
trust_european_union,trust_institutions,financial_difficulty_group,low_financial_pressure,41.5861,2020,Q4,high,316,ok
trust_european_union,trust_institutions,financial_difficulty_group,medium_financial_pressure,38.3392,2020,Q4,high,447,ok
trust_european_union,trust_institutions,gender,female,37.0989,2020,Q4,high,522,ok
trust_european_union,trust_institutions,gender,male,37.8156,2020,Q4,high,532,ok
trust_european_union,trust_institutions,occupation_group,manual_worker,36.6532,2020,Q4,low,69,ok
trust_european_union,trust_institutions,occupation_group,self_employed,31.8607,2020,Q4,medium,152,ok
trust_european_union,trust_institutions,occupation_group,service_worker,33.6537,2020,Q4,medium,107,ok
trust_european_union,trust_institutions,occupation_group,student,36.2997,2020,Q4,medium,137,ok
trust_european_union,trust_institutions,occupation_group,unemployed,34.2881,2020,Q4,medium,102,ok
trust_european_union,trust_institutions,occupation_group,white_collar,39.227,2020,Q4,medium,112,ok
trust_european_union,trust_institutions,social_class_group,lower_or_working_class,35.2955,2020,Q4,high,437,ok
trust_european_union,trust_institutions,social_class_group,middle_class,37.1819,2020,Q4,high,547,ok
trust_european_union,trust_institutions,social_class_group,upper_class,75.7411,2020,Q4,low,5,ok
trust_european_union,trust_institutions,social_class_group,upper_middle_class,53.8678,2020,Q4,low,56,ok
trust_national_government,trust_institutions,age_group,15-17,12.5972,2020,Q4,low,20,ok
trust_national_government,trust_institutions,age_group,18-24,16.4994,2020,Q4,medium,118,ok
trust_national_government,trust_institutions,age_group,25-39,20.0603,2020,Q4,medium,255,ok
trust_national_government,trust_institutions,age_group,40-54,29.3276,2020,Q4,high,347,ok
trust_national_government,trust_institutions,age_group,55+,34.7885,2020,Q4,high,312,ok
trust_national_government,trust_institutions,all,all,27.9647,2020,Q4,high,1052,ok
trust_national_government,trust_institutions,education_group,high_education,29.9774,2020,Q4,high,475,ok
trust_national_government,trust_institutions,education_group,low_education,35.2038,2020,Q4,medium,146,ok
trust_national_government,trust_institutions,education_group,medium_education,23.0885,2020,Q4,medium,253,ok
trust_national_government,trust_institutions,education_group,student_still_studying,16.7537,2020,Q4,medium,137,ok
trust_national_government,trust_institutions,financial_difficulty_group,high_financial_pressure,23.2077,2020,Q4,medium,292,ok
trust_national_government,trust_institutions,financial_difficulty_group,low_financial_pressure,34.7585,2020,Q4,high,314,ok
trust_national_government,trust_institutions,financial_difficulty_group,medium_financial_pressure,25.9851,2020,Q4,high,446,ok
trust_national_government,trust_institutions,gender,female,23.8588,2020,Q4,high,519,ok
trust_national_government,trust_institutions,gender,male,32.3483,2020,Q4,high,533,ok
trust_national_government,trust_institutions,occupation_group,manual_worker,20.4324,2020,Q4,low,69,ok
trust_national_government,trust_institutions,occupation_group,self_employed,29.8079,2020,Q4,medium,153,ok
trust_national_government,trust_institutions,occupation_group,service_worker,25.3345,2020,Q4,medium,106,ok
trust_national_government,trust_institutions,occupation_group,student,16.7537,2020,Q4,medium,137,ok
trust_national_government,trust_institutions,occupation_group,unemployed,22.4571,2020,Q4,medium,104,ok
trust_national_government,trust_institutions,occupation_group,white_collar,25.7036,2020,Q4,medium,110,ok
trust_national_government,trust_institutions,social_class_group,lower_or_working_class,22.4657,2020,Q4,high,436,ok
trust_national_government,trust_institutions,social_class_group,middle_class,29.3702,2020,Q4,high,547,ok
trust_national_government,trust_institutions,social_class_group,upper_class,51.4822,2020,Q4,low,5,ok
trust_national_government,trust_institutions,social_class_group,upper_middle_class,48.8096,2020,Q4,low,56,ok
trust_national_parliament,trust_institutions,age_group,15-17,24.2667,2020,Q4,low,20,ok
trust_national_parliament,trust_institutions,age_group,18-24,20.4445,2020,Q4,medium,118,ok
trust_national_parliament,trust_institutions,age_group,25-39,20.9003,2020,Q4,medium,254,ok
trust_national_parliament,trust_institutions,age_group,40-54,21.4912,2020,Q4,high,348,ok
trust_national_parliament,trust_institutions,age_group,55+,36.4258,2020,Q4,high,316,ok
trust_national_parliament,trust_institutions,all,all,27.4158,2020,Q4,high,1056,ok
trust_national_parliament,trust_institutions,education_group,high_education,27.0982,2020,Q4,high,477,ok
trust_national_parliament,trust_institutions,education_group,low_education,35.3264,2020,Q4,medium,147,ok
trust_national_parliament,trust_institutions,education_group,medium_education,26.0673,2020,Q4,medium,254,ok
trust_national_parliament,trust_institutions,education_group,student_still_studying,19.5554,2020,Q4,medium,137,ok
trust_national_parliament,trust_institutions,financial_difficulty_group,high_financial_pressure,27.7096,2020,Q4,medium,292,ok
trust_national_parliament,trust_institutions,financial_difficulty_group,low_financial_pressure,27.944,2020,Q4,high,316,ok
trust_national_parliament,trust_institutions,financial_difficulty_group,medium_financial_pressure,26.8065,2020,Q4,high,448,ok
trust_national_parliament,trust_institutions,gender,female,26.7376,2020,Q4,high,523,ok
trust_national_parliament,trust_institutions,gender,male,28.1469,2020,Q4,high,533,ok
trust_national_parliament,trust_institutions,occupation_group,manual_worker,19.558,2020,Q4,low,69,ok
trust_national_parliament,trust_institutions,occupation_group,self_employed,23.8163,2020,Q4,medium,152,ok
trust_national_parliament,trust_institutions,occupation_group,service_worker,23.0338,2020,Q4,medium,107,ok
trust_national_parliament,trust_institutions,occupation_group,student,19.5554,2020,Q4,medium,137,ok
trust_national_parliament,trust_institutions,occupation_group,unemployed,30.8168,2020,Q4,medium,103,ok
trust_national_parliament,trust_institutions,occupation_group,white_collar,24.4176,2020,Q4,medium,112,ok
trust_national_parliament,trust_institutions,social_class_group,lower_or_working_class,25.4279,2020,Q4,high,437,ok
trust_national_parliament,trust_institutions,social_class_group,middle_class,28.3657,2020,Q4,high,549,ok
trust_national_parliament,trust_institutions,social_class_group,upper_class,35.2857,2020,Q4,low,5,ok
trust_national_parliament,trust_institutions,social_class_group,upper_middle_class,30.8312,2020,Q4,low,56,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,15-17,40.7549,2021,Q2,low,13,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,18-24,34.5534,2021,Q2,low,81,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,25-39,37.6443,2021,Q2,medium,250,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,40-54,39.3993,2021,Q2,high,356,ok
democracy_satisfaction_country,democracy_satisfaction,age_group,55+,43.6966,2021,Q2,high,306,ok
democracy_satisfaction_country,democracy_satisfaction,all,all,40.2993,2021,Q2,high,1006,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,high_education,42.6852,2021,Q2,high,483,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,low_education,39.6872,2021,Q2,medium,142,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,medium_education,38.1899,2021,Q2,medium,242,ok
democracy_satisfaction_country,democracy_satisfaction,education_group,student_still_studying,35.8393,2021,Q2,low,97,ok
democracy_satisfaction_country,democracy_satisfaction,financial_difficulty_group,high_financial_pressure,36.1819,2021,Q2,medium,271,ok
democracy_satisfaction_country,democracy_satisfaction,financial_difficulty_group,low_financial_pressure,46.6478,2021,Q2,high,302,ok
democracy_satisfaction_country,democracy_satisfaction,financial_difficulty_group,medium_financial_pressure,38.673,2021,Q2,high,433,ok
