question_leader_primary,metric_family,metric_name,group_type,group,response_option,share_weighted_valid,survey_year,survey_quarter,sample_confidence
,leader_trait,Σταθερότητα χώρας,region_group,07,Κυριάκος Μητσοτάκης,69.0022,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,region_group,07,Αλέξης Τσίπρας,33.4061,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,region_group,07,Κυριάκος Μητσοτάκης,66.5939,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,region_group,07,Αλέξης Τσίπρας,30.9978,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,region_group,07,Κυριάκος Μητσοτάκης,69.0022,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,region_group,07,Αλέξης Τσίπρας,50.0,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,region_group,07,Κυριάκος Μητσοτάκης,50.0,2019,Q2,low
,leader_trait,Δίνει ελπίδα,region_group,07,Αλέξης Τσίπρας,33.4061,2019,Q2,low
,leader_trait,Δίνει ελπίδα,region_group,07,Κυριάκος Μητσοτάκης,66.5939,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,07,Αλέξης Τσίπρας,39.544,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,07,Κυριάκος Μητσοτάκης,60.456,2019,Q2,low
,leader_trait,Πατριωτισμός,region_group,07,both,13.0211,2019,Q2,low
,leader_trait,Πατριωτισμός,region_group,07,Αλέξης Τσίπρας,26.9616,2019,Q2,low
,leader_trait,Πατριωτισμός,region_group,07,Κυριάκος Μητσοτάκης,60.0173,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,region_group,07,Αλέξης Τσίπρας,40.2747,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,region_group,07,Κυριάκος Μητσοτάκης,59.7253,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,region_group,08,Αλέξης Τσίπρας,100.0,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,08,Αλέξης Τσίπρας,100.0,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,region_group,09,negative_approval,43.2768,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,region_group,09,positive_approval,56.7232,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,region_group,09,negative_approval,56.7232,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,region_group,09,positive_approval,43.2768,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,region_group,09,Αλέξης Τσίπρας,56.7232,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,region_group,09,Κυριάκος Μητσοτάκης,43.2768,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,region_group,09,Αλέξης Τσίπρας,56.7232,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,region_group,09,Κυριάκος Μητσοτάκης,43.2768,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,region_group,09,Αλέξης Τσίπρας,56.7232,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,region_group,09,Κυριάκος Μητσοτάκης,43.2768,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,region_group,09,Αλέξης Τσίπρας,56.7232,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,region_group,09,Κυριάκος Μητσοτάκης,43.2768,2019,Q2,low
,leader_trait,Δίνει ελπίδα,region_group,09,Κυριάκος Μητσοτάκης,100.0,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,09,Αλέξης Τσίπρας,56.7232,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,09,Κυριάκος Μητσοτάκης,43.2768,2019,Q2,low
,leader_trait,Πατριωτισμός,region_group,09,Αλέξης Τσίπρας,56.7232,2019,Q2,low
,leader_trait,Πατριωτισμός,region_group,09,Κυριάκος Μητσοτάκης,43.2768,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,region_group,09,Αλέξης Τσίπρας,56.7232,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,region_group,09,Κυριάκος Μητσοτάκης,43.2768,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,region_group,10,negative_approval,100.0,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,region_group,10,negative_approval,100.0,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,region_group,11,negative_approval,89.3806,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,region_group,11,positive_approval,10.6194,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,region_group,11,negative_approval,62.3957,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,region_group,11,positive_approval,37.6043,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,region_group,11,Αλέξης Τσίπρας,22.0212,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,region_group,11,Κυριάκος Μητσοτάκης,77.9788,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,region_group,11,Αλέξης Τσίπρας,33.2206,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,region_group,11,Κυριάκος Μητσοτάκης,66.7794,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,region_group,11,both,17.7383,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,region_group,11,Αλέξης Τσίπρας,8.1194,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,region_group,11,Κυριάκος Μητσοτάκης,74.1423,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,region_group,11,Αλέξης Τσίπρας,9.8702,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,region_group,11,Κυριάκος Μητσοτάκης,90.1298,2019,Q2,low
,leader_trait,Δίνει ελπίδα,region_group,11,Αλέξης Τσίπρας,24.4855,2019,Q2,low
,leader_trait,Δίνει ελπίδα,region_group,11,Κυριάκος Μητσοτάκης,75.5145,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,11,both,6.4953,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,11,Αλέξης Τσίπρας,17.6721,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,11,Κυριάκος Μητσοτάκης,75.8326,2019,Q2,low
,leader_trait,Πατριωτισμός,region_group,11,both,9.4951,2019,Q2,low
,leader_trait,Πατριωτισμός,region_group,11,Αλέξης Τσίπρας,14.9903,2019,Q2,low
,leader_trait,Πατριωτισμός,region_group,11,Κυριάκος Μητσοτάκης,75.5145,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,region_group,11,Αλέξης Τσίπρας,51.0345,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,region_group,11,Κυριάκος Μητσοτάκης,48.9655,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,region_group,12,negative_approval,70.277,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,region_group,12,positive_approval,29.723,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,region_group,12,negative_approval,65.3453,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,region_group,12,positive_approval,34.6547,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,region_group,12,Αλέξης Τσίπρας,46.1698,2019,Q2,low
,leader_trait,Σταθερότητα χώρας,region_group,12,Κυριάκος Μητσοτάκης,53.8302,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,region_group,12,Αλέξης Τσίπρας,63.0854,2019,Q2,low
,leader_trait,Κοντά στους πολίτες,region_group,12,Κυριάκος Μητσοτάκης,36.9146,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,region_group,12,Αλέξης Τσίπρας,37.7519,2019,Q2,low
,leader_trait,Ικανότητα στην οικονομία,region_group,12,Κυριάκος Μητσοτάκης,62.2481,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,region_group,12,Αλέξης Τσίπρας,71.7058,2019,Q2,low
,leader_trait,Εντιμότητα / ακεραιότητα,region_group,12,Κυριάκος Μητσοτάκης,28.2942,2019,Q2,low
,leader_trait,Δίνει ελπίδα,region_group,12,Αλέξης Τσίπρας,46.1698,2019,Q2,low
,leader_trait,Δίνει ελπίδα,region_group,12,Κυριάκος Μητσοτάκης,53.8302,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,12,Αλέξης Τσίπρας,59.537,2019,Q2,low
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,12,Κυριάκος Μητσοτάκης,40.463,2019,Q2,low
,leader_trait,Πατριωτισμός,region_group,12,Αλέξης Τσίπρας,63.0854,2019,Q2,low
,leader_trait,Πατριωτισμός,region_group,12,Κυριάκος Μητσοτάκης,36.9146,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,region_group,12,Αλέξης Τσίπρας,63.0854,2019,Q2,low
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,region_group,12,Κυριάκος Μητσοτάκης,36.9146,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,region_group,13,negative_approval,69.5834,2019,Q2,medium
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,region_group,13,positive_approval,30.4166,2019,Q2,medium
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,region_group,13,negative_approval,73.602,2019,Q2,medium
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,region_group,13,positive_approval,26.398,2019,Q2,medium
,leader_trait,Σταθερότητα χώρας,region_group,13,both,3.7437,2019,Q2,medium
,leader_trait,Σταθερότητα χώρας,region_group,13,Αλέξης Τσίπρας,47.4384,2019,Q2,medium
,leader_trait,Σταθερότητα χώρας,region_group,13,Κυριάκος Μητσοτάκης,48.8179,2019,Q2,medium
,leader_trait,Κοντά στους πολίτες,region_group,13,both,0.4664,2019,Q2,medium
,leader_trait,Κοντά στους πολίτες,region_group,13,Αλέξης Τσίπρας,63.7069,2019,Q2,medium
,leader_trait,Κοντά στους πολίτες,region_group,13,Κυριάκος Μητσοτάκης,35.8268,2019,Q2,medium
,leader_trait,Ικανότητα στην οικονομία,region_group,13,both,6.5178,2019,Q2,medium
,leader_trait,Ικανότητα στην οικονομία,region_group,13,Αλέξης Τσίπρας,33.7575,2019,Q2,medium
,leader_trait,Ικανότητα στην οικονομία,region_group,13,Κυριάκος Μητσοτάκης,59.7247,2019,Q2,medium
,leader_trait,Εντιμότητα / ακεραιότητα,region_group,13,Αλέξης Τσίπρας,48.7099,2019,Q2,medium
,leader_trait,Εντιμότητα / ακεραιότητα,region_group,13,Κυριάκος Μητσοτάκης,51.2901,2019,Q2,medium
,leader_trait,Δίνει ελπίδα,region_group,13,Αλέξης Τσίπρας,55.9185,2019,Q2,medium
,leader_trait,Δίνει ελπίδα,region_group,13,Κυριάκος Μητσοτάκης,44.0815,2019,Q2,medium
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,13,both,3.7199,2019,Q2,medium
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,13,Αλέξης Τσίπρας,51.1225,2019,Q2,medium
,leader_trait,Σεβασμός από Ευρωπαίους ηγέτες,region_group,13,Κυριάκος Μητσοτάκης,45.1576,2019,Q2,medium
,leader_trait,Πατριωτισμός,region_group,13,both,9.237,2019,Q2,medium
,leader_trait,Πατριωτισμός,region_group,13,Αλέξης Τσίπρας,42.1956,2019,Q2,medium
,leader_trait,Πατριωτισμός,region_group,13,Κυριάκος Μητσοτάκης,48.5674,2019,Q2,medium
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,region_group,13,both,1.4899,2019,Q2,medium
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,region_group,13,Αλέξης Τσίπρας,63.6014,2019,Q2,medium
,leader_trait,Ηγετικά προσόντα / ισχυρός ηγέτης,region_group,13,Κυριάκος Μητσοτάκης,34.9086,2019,Q2,medium
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,region_group,14,negative_approval,59.8414,2019,Q2,low
Αλέξης Τσίπρας,leader_approval,Έγκριση/αποδοχή: Αλέξης Τσίπρας,region_group,14,positive_approval,40.1586,2019,Q2,low
Κυριάκος Μητσοτάκης,leader_approval,Έγκριση/αποδοχή: Κυριάκος Μητσοτάκης,region_group,14,negative_approval,54.2304,2019,Q2,low
