survey_id,file_name,survey_date_midpoint,survey_year,survey_month,survey_quarter,survey_period,time_status,include_in_time_trend,group_type,group,party,vote_share_weighted_valid,n_party_unweighted,n_valid_vote_unweighted,n_total_group_unweighted,weighted_base_valid,sample_confidence,data_status,include_in_app_draft
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,17,other_party,17.0087,2,11,11,11.7975,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,17,ΝΔ,42.6557,5,11,11,11.7975,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,17,ΠΑΣΟΚ/ΚΙΝΑΛ,8.4764,1,11,11,11.7975,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,17,Ποτάμι,11.6635,1,11,11,11.7975,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,17,ΣΥΡΙΖΑ,20.1958,2,11,11,11.7975,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,18,ΠΑΣΟΚ/ΚΙΝΑΛ,100.0,2,2,2,2.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,19,ΑΝΕΛ,14.0162,1,6,6,7.1346,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,19,ΝΔ,33.3025,2,6,6,7.1346,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,19,ΣΥΡΙΖΑ,19.2863,1,6,6,7.1346,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,19,Χρυσή Αυγή,33.395,2,6,6,7.1346,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,20,ΝΔ,100.0,1,1,1,1.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,21,other_party,11.8841,2,17,18,17.0455,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,21,ΜέΡΑ25,5.9054,1,17,18,17.0455,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,21,ΝΔ,17.5999,3,17,18,17.0455,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,21,ΠΑΣΟΚ/ΚΙΝΑΛ,5.8666,1,17,18,17.0455,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,21,ΣΥΡΙΖΑ,46.9719,8,17,18,17.0455,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,21,Χρυσή Αυγή,11.772,2,17,18,17.0455,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,22,other_party,17.7352,1,7,9,7.7586,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,22,ΝΔ,12.8889,1,7,9,7.7586,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,22,ΠΑΣΟΚ/ΚΙΝΑΛ,12.8889,1,7,9,7.7586,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,22,ΣΥΡΙΖΑ,56.487,4,7,9,7.7586,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,23,ΝΔ,100.0,1,1,1,1.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,24,ΚΚΕ,10.6289,1,9,12,9.4083,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,24,ΝΔ,42.7889,4,9,12,9.4083,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,24,ΠΑΣΟΚ/ΚΙΝΑΛ,10.6289,1,9,12,9.4083,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,24,ΣΥΡΙΖΑ,25.2543,2,9,12,9.4083,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,24,Χρυσή Αυγή,10.6991,1,9,12,9.4083,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,25,ΝΔ,57.1429,4,7,8,7.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,25,ΠΑΣΟΚ/ΚΙΝΑΛ,14.2857,1,7,8,7.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,25,ΣΥΡΙΖΑ,14.2857,1,7,8,7.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,25,Χρυσή Αυγή,14.2857,1,7,8,7.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,26,ΚΚΕ,100.0,1,1,1,1.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,27,ΝΔ,100.0,2,2,3,2.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,28,ΝΔ,60.2047,3,5,5,5.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,28,ΣΥΡΙΖΑ,19.8977,1,5,5,5.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,28,Χρυσή Αυγή,19.8977,1,5,5,5.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,31,Ελληνική Λύση,16.5955,1,6,8,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,31,ΝΔ,17.0223,1,6,8,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,31,ΣΥΡΙΖΑ,49.7866,3,6,8,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,31,Χρυσή Αυγή,16.5955,1,6,8,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,32,ΣΥΡΙΖΑ,100.0,1,1,1,1.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,33,Χρυσή Αυγή,100.0,1,1,1,1.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,34,other_party,21.2147,2,9,12,9.4274,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,34,ΝΔ,53.5823,5,9,12,9.4274,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,34,ΣΥΡΙΖΑ,14.5957,1,9,12,9.4274,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,34,Χρυσή Αυγή,10.6073,1,9,12,9.4274,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,other_party,5.188,46,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,Ένωση Κεντρώων,1.3386,12,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΑΝΕΛ,0.4324,4,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,Ελληνική Λύση,2.9238,27,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΚΚΕ,5.3215,48,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΜέΡΑ25,0.3243,3,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΝΔ,34.5316,307,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΠΑΣΟΚ/ΚΙΝΑΛ,6.3531,56,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,Πλεύση Ελευθερίας,0.6486,6,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,Ποτάμι,0.7995,7,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,ΣΥΡΙΖΑ,35.0518,314,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,35,Χρυσή Αυγή,7.0866,62,892,1042,925.0197,high,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,36,Πλεύση Ελευθερίας,100.0,1,1,2,1.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,37,other_party,20.0,1,5,5,5.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,37,ΝΔ,40.0,2,5,5,5.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,37,Χρυσή Αυγή,40.0,2,5,5,5.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,38,other_party,10.2693,4,37,40,38.9512,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,38,Ελληνική Λύση,2.5673,1,37,40,38.9512,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,38,ΝΔ,34.3573,13,37,40,38.9512,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,38,ΣΥΡΙΖΑ,50.2388,18,37,40,38.9512,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,38,Χρυσή Αυγή,2.5673,1,37,40,38.9512,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,39,other_party,9.245,1,10,10,10.8166,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,39,ΚΚΕ,21.9662,2,10,10,10.8166,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,39,ΝΔ,37.2788,4,10,10,10.8166,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,39,ΣΥΡΙΖΑ,22.2039,2,10,10,10.8166,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,39,Χρυσή Αυγή,9.306,1,10,10,10.8166,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,40,Ένωση Κεντρώων,14.2857,1,7,7,7.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,40,ΝΔ,14.2857,1,7,7,7.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,40,ΣΥΡΙΖΑ,71.4286,5,7,7,7.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,41,Ένωση Κεντρώων,40.7583,1,3,4,3.376,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,41,ΝΔ,29.6209,1,3,4,3.376,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,41,ΣΥΡΙΖΑ,29.6209,1,3,4,3.376,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,42,ΝΔ,25.0,1,4,4,4.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,42,ΣΥΡΙΖΑ,75.0,3,4,4,4.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,43,ΝΔ,40.0,2,5,7,5.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,43,ΠΑΣΟΚ/ΚΙΝΑΛ,20.0,1,5,7,5.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,43,ΣΥΡΙΖΑ,40.0,2,5,7,5.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,44,other_party,16.6301,1,6,6,6.0132,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,44,Ένωση Κεντρώων,16.6301,1,6,6,6.0132,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,44,ΝΔ,33.3699,2,6,6,6.0132,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,44,ΣΥΡΙΖΑ,33.3699,2,6,6,6.0132,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,45,ΑΝΕΛ,2.9554,1,33,41,33.8364,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,45,Ελληνική Λύση,2.9554,1,33,41,33.8364,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,45,ΚΚΕ,5.9108,2,33,41,33.8364,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,45,ΜέΡΑ25,2.9749,1,33,41,33.8364,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,45,ΝΔ,39.6269,13,33,41,33.8364,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,45,ΠΑΣΟΚ/ΚΙΝΑΛ,2.9554,1,33,41,33.8364,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,45,ΣΥΡΙΖΑ,30.7802,10,33,41,33.8364,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,45,Χρυσή Αυγή,11.8411,4,33,41,33.8364,low,ok,True
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,46,other_party,33.3333,1,3,3,3.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,46,ΝΔ,33.3333,1,3,3,3.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,46,ΠΑΣΟΚ/ΚΙΝΑΛ,33.3333,1,3,3,3.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,47,ΚΚΕ,17.0223,1,6,8,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,47,ΝΔ,33.1911,2,6,8,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,47,ΣΥΡΙΖΑ,33.1911,2,6,8,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,47,Χρυσή Αυγή,16.5955,1,6,8,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,48,Ένωση Κεντρώων,42.248,1,2,2,2.3826,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,48,ΝΔ,57.752,1,2,2,2.3826,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,49,Πλεύση Ελευθερίας,25.4791,1,4,4,4.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,49,ΣΥΡΙΖΑ,49.6806,2,4,4,4.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,49,Χρυσή Αυγή,24.8403,1,4,4,4.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,50,ΑΝΕΛ,17.0223,1,6,6,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,50,ΝΔ,16.5955,1,6,6,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,50,ΣΥΡΙΖΑ,16.5955,1,6,6,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,50,Χρυσή Αυγή,49.7866,3,6,6,6.0257,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,51,Ελληνική Λύση,50.0,1,2,2,2.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,51,ΝΔ,50.0,1,2,2,2.0,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,56,other_party,100.0,1,1,1,1.0066,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,A8,ΣΥΡΙΖΑ,100.0,1,1,1,1.0066,low,ok,False
SURVEY_07,ΚυλιομενηΤρια.sav,2019-03-04 00:00:00,2019.0,3.0,Q1,2019-Q1,auto_from_sav_date_column:Vdatesub,True,region_group,B6,ΠΑΣΟΚ/ΚΙΝΑΛ,100.0,1,1,1,1.0,low,ok,False
